title,price,mileage,transmission,location,year,brand,model,price_clean,mileage_clean,year_clean
2020 Tesla Model 3 Standard Range Plus | Wireless Charging,"$31,993","95,423 km",Automatic,Abbotsford,2020,Tesla,Model 3,31993.0,95423.0,2020.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | BACKUP CAM,Please Contact,8 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,8.0,2024.0
2017 Kia Soul EV Plug In Electric,"$16,499","13,359 km",Automatic,Brantford,2017,Kia,Soul EV,16499.0,13359.0,2017.0
2024 Volkswagen ID.4 Pro,"$63,595",5 km,Automatic,Abbotsford,2024,Volkswagen,ID.4 Pro,63595.0,5.0,2024.0
2024 Volkswagen ID.4 Pro S,"$62,595",12 km,Automatic,Abbotsford,2024,Volkswagen,ID.4 Pro,62595.0,12.0,2024.0
2024 Chevrolet Equinox EV LT,"$55,193",1 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,55193.0,1.0,2024.0
2024 Chevrolet Equinox EV LT,"$51,124",10 km,Automatic,Owen Sound,2024,Chevrolet,Equinox EV,51124.0,10.0,2024.0
2024 Chevrolet Equinox EV LT,"$59,098",1 km,Automatic,Vancouver,2024,Chevrolet,Equinox EV,59098.0,1.0,2024.0
2024 Cadillac LYRIQ Sport,"$88,867",147 km,,Calgary,2024,Cadillac,LYRIQ Sport,88867.0,147.0,2024.0
2024 Cadillac LYRIQ Sport,"$89,767",27 km,,Calgary,2024,Cadillac,LYRIQ Sport,89767.0,27.0,2024.0
2024 Cadillac LYRIQ Sport,"$85,931",60 km,,Calgary,2024,Cadillac,LYRIQ Sport,85931.0,60.0,2024.0
2024 Cadillac LYRIQ Luxury,"$89,767",54 km,,Calgary,2024,Cadillac,LYRIQ Luxury,89767.0,54.0,2024.0
2024 Kia Niro EV WIND+,"$50,895",27 km,Other,Lethbridge,2024,Kia,Niro EV,50895.0,27.0,2024.0
2024 Chevrolet Silverado EV Work Truck 2024 Chevrolet Silvera...,"$83,724",1 km,Automatic,Coquitlam,2024,Chevrolet,Silverado EV,83724.0,1.0,2024.0
"2024 Chevrolet Blazer EV LT AWD, smartphone app, adaptive cru...","$59,599",4 km,Automatic,Coquitlam,2024,Chevrolet,Blazer EV,59599.0,4.0,2024.0
"2024 Chevrolet Equinox EV RS Smartphone App, Front Power Seat...","$59,174",3 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,59174.0,3.0,2024.0
"2024 Chevrolet Blazer EV RS AWD, smartphone app, adaptive cru...","$67,194",4 km,Automatic,Coquitlam,2024,Chevrolet,Blazer EV,67194.0,4.0,2024.0
"2024 Chevrolet Equinox EV RS Smartphone App, Front Power Seat...","$55,799",8 km,Automatic,Coquitlam,2024,Chevrolet,Equinox EV,55799.0,8.0,2024.0
2023 Subaru Solterra Luxury,"$49,800","28,000 km",Automatic,Dollard-des-Ormeaux,2023,Subaru,Solterra Luxury,49800.0,28000.0,2023.0
2023 Mercedes-Benz EQB EQB 350 4MATIC,"$90,964","9,800 km",Automatic,Laval,2023,Mercedes-Benz,EQB EQB,90964.0,9800.0,2023.0
2024 Kia EV6 Land,"$58,472",26 km,Automatic,London,2024,Kia,EV6 Land,58472.0,26.0,2024.0
2020 Chevrolet Bolt EV 5dr Wgn LT,"$13,995","192,211 km",Automatic,Mascouche,2020,Chevrolet,Bolt EV,13995.0,192211.0,2020.0
2024 Cadillac LYRIQ Sport 2,"$85,212",250 km,Automatic,Dollard-Des Ormeaux,2024,Cadillac,LYRIQ Sport,85212.0,250.0,2024.0
2024 Kia EV6 LAND,"$60,995",34 km,Other,Lethbridge,2024,Kia,EV6 LAND,60995.0,34.0,2024.0
2024 Nissan Ariya Standard Range EVOLVE e-4ORCE,"$51,058",10 km,Automatic,Montreal,2024,Nissan,Ariya Standard,51058.0,10.0,2024.0
"2023 Porsche Taycan Turbo S Cross Turismo AWD MSRP 273,400$","$199,995","5,600 km",,Saint-Eustache,2023,Porsche,Taycan Turbo,199995.0,5600.0,2023.0
2022 Audi RS e-tron GT RS E-TRON GT QUATTRO Performance Package,"$109,995","15,874 km",Automatic,Saint-Eustache,2022,Audi,RS e-tron,109995.0,15874.0,2022.0
2021 Ferrari SF90 Stradale,"$579,995","11,871 km",Automatic,Saint-Eustache,2021,Ferrari,SF90 Stradale,579995.0,11871.0,2021.0
2024 Rolls-Royce Spectre,"$599,995",238 km,,Saint-Eustache,2024,Rolls-Royce,Spectre ,599995.0,238.0,2024.0
2022 Mercedes-Benz EQS 4MATIC EQS 580 Sedan Edition 1,"$99,995","10,395 km",Automatic,Saint-Eustache,2022,Mercedes-Benz,EQS 4MATIC,99995.0,10395.0,2022.0
2023 Hyundai Ioniq 6 Ultimate AWD Long Range CPO,"$54,990","1,589 km",Automatic,Regina,2023,Hyundai,Ioniq 6,54990.0,1589.0,2023.0
2024 Kia EV6 LAND,"$60,995",44 km,Other,Lethbridge,2024,Kia,EV6 LAND,60995.0,44.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$53,399",25 km,,Edmonton,2024,Chevrolet,Blazer EV,53399.0,25.0,2024.0
2024 Kia EV6 LAND W/GT-LINE PKG 2,Please Contact,242 km,Other,Calgary,2024,Kia,EV6 LAND,,242.0,2024.0
2024 Audi Q8 e-tron,"$106,840",33 km,Automatic,Laval,2024,Audi,Q8 e-tron,106840.0,33.0,2024.0
2024 Chevrolet Silverado EV 3WT,"$78,152",250 km,Automatic,Dollard-Des Ormeaux,2024,Chevrolet,Silverado EV,78152.0,250.0,2024.0
2024 Cadillac LYRIQ Luxury 1,"$78,827",250 km,Automatic,Dollard-Des Ormeaux,2024,Cadillac,LYRIQ Luxury,78827.0,250.0,2024.0
"2020 Tesla MODEL 3 Standard Range Plus Leather,","$36,990","65,345 km",Automatic,Regina,2020,Tesla,MODEL 3,36990.0,65345.0,2020.0
2025 Kia EV9 LAND W/PREMIUM PACKAGE,"$77,495",27 km,Other,Lethbridge,2025,Kia,EV9 LAND,77495.0,27.0,2025.0
2023 Porsche Taycan CPO - BOSE - PREMIUM PACKAGE,"$128,991","14,738 km",Automatic,Quebec,2023,Porsche,Taycan CPO,128991.0,14738.0,2023.0
2024 Chevrolet Equinox EV 2RS,"$46,555",35 km,Automatic,Saint-Léonard,2024,Chevrolet,Equinox EV,46555.0,35.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$128,535",90 km,Automatic,Dollard-Des Ormeaux,2024,Mercedes-Benz,EQE EQE,128535.0,90.0,2024.0
2025 Hyundai Kona Electric PREF | SUNROOF | BACKUP CAM,Please Contact,17 km,Automatic,Sherwood Park,2025,Hyundai,Kona Electric,,17.0,2025.0
2024 GMC Hummer EV SUV 3X,"$141,942",26 km,,Canmore,2024,GMC,Hummer EV,141942.0,26.0,2024.0
2018 Tesla Model 3 Mid Range Battery,"$29,888","54,091 km",Automatic,Scarborough,2018,Tesla,Model 3,29888.0,54091.0,2018.0
2023 Tesla Model 3 | Black Leather | Glass Roof | Autopilot,"$42,795","33,918 km",Automatic,Pitt Meadows,2023,Tesla,Model 3,42795.0,33918.0,2023.0
2024 Hyundai IONIQ 5 Preferred | AWD | HEATED AND VENTILATED,Please Contact,4 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,4.0,2024.0
2024 Hyundai Kona Electric Ultimate | Leather | Remote Start,"$38,989","13,712 km",Automatic,Saskatoon,2024,Hyundai,Kona Electric,38989.0,13712.0,2024.0
2024 Kia Niro EV,"$34,995","6,677 km",Automatic,Airdrie,2024,Kia,Niro EV,34995.0,6677.0,2024.0
2024 Mercedes-Benz EQB EQB 300 4M,"$70,209","1,271 km",Automatic,Ottawa,2024,Mercedes-Benz,EQB EQB,70209.0,1271.0,2024.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$116,703",90 km,Automatic,Montreal,2024,Mercedes-Benz,EQE EQE,116703.0,90.0,2024.0
2024 Mercedes-Benz ESprinter 170 Wheelbase High Roof RWD,"$117,083",90 km,Automatic,Montreal,2024,Mercedes-Benz,ESprinter 170,117083.0,90.0,2024.0
2016 Nissan LEAF SL,"$9,900","147,332 km",Automatic,Montreal,2016,Nissan,LEAF SL,9900.0,147332.0,2016.0
2024 Chevrolet Equinox EV 2LT,"$47,125",35 km,Automatic,Saint-Léonard,2024,Chevrolet,Equinox EV,47125.0,35.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$49,600",35 km,Automatic,Saint-Léonard,2024,Chevrolet,Equinox EV,49600.0,35.0,2024.0
2020 Chevrolet Bolt EV LT / Carplay / Bas KM / Volant Chauffant,"$23,491","31,000 km",Automatic,Saint-Bruno-de-Montarville,2020,Chevrolet,Bolt EV,23491.0,31000.0,2020.0
2022 Chevrolet BOLT EUV LT,"$30,888","53,995 km",Other,Amherst,2022,Chevrolet,BOLT EUV,30888.0,53995.0,2022.0
2022 Ford Mustang Mach-E GT Performance Edition,"$71,630",103 km,Automatic,Edmonton,2022,Ford,Mustang Mach-E,71630.0,103.0,2022.0
2024 Ford Mustang Mach-E Premium,"$72,240",37 km,Automatic,Edmonton,2024,Ford,Mustang Mach-E,72240.0,37.0,2024.0
2024 Ford Mustang Mach-E Premium,"$71,090",33 km,Automatic,Edmonton,2024,Ford,Mustang Mach-E,71090.0,33.0,2024.0
2024 Ford Mustang Mach-E Premium | DEMO SPECIAL,"$67,240",29 km,Automatic,Edmonton,2024,Ford,Mustang Mach-E,67240.0,29.0,2024.0
2014 Tesla Model S,"$27,000","211,000 km",Automatic,Waterloo,2014,Tesla,Model S,27000.0,211000.0,2014.0
2022 Hyundai Ioniq 5 Preferred Sièges Chauffants Cruise Adaptati,"$37,995","45,000 km",Automatic,SHAWINIGAN,2022,Hyundai,Ioniq 5,37995.0,45000.0,2022.0
2023 Nissan LEAF SV PLUS **JAMAIS ACCIDENTÉ**,"$29,890","13,994 km",Automatic,Saint-Eustache,2023,Nissan,LEAF SV,29890.0,13994.0,2023.0
2024 Cadillac LYRIQ Tech,"$62,849",4 km,,Edmonton,2024,Cadillac,LYRIQ Tech,62849.0,4.0,2024.0
2024 Cadillac LYRIQ Tech,"$62,849",30 km,,Edmonton,2024,Cadillac,LYRIQ Tech,62849.0,30.0,2024.0
2019 Volkswagen E-Golf Comfortline,"$17,990","77,000 km",Automatic,Dorval,2019,Volkswagen,E-Golf Comfortline,17990.0,77000.0,2019.0
2022 Ford Mustang Mach-E GT Performance Edition | DEMO SPECIAL,"$59,995",5 km,Automatic,Edmonton,2022,Ford,Mustang Mach-E,59995.0,5.0,2022.0
"2022 Tesla Model 3 Long Range One Owner | 15"" Touchscreen w/...","$47,499","43,047 km",Automatic,Winnipeg,2022,Tesla,Model 3,47499.0,43047.0,2022.0
"2019 Audi E-TRON PROGRESSIV CONVENIENCE, DRIVER ASSIST","$41,995","44,549 km",Automatic,Laval,2019,Audi,E-TRON PROGRESSIV,41995.0,44549.0,2019.0
2024 Ford F-150 Lariat | 511A | 4X4 | SuperCrew 145 |,"$90,965",50 km,Automatic,Edmonton,2024,Ford,F-150 Lariat,90965.0,50.0,2024.0
2023 Ford E-Transit Cargo Van High Roof Cargo,"$64,680",15 km,Automatic,Edmonton,2023,Ford,E-Transit Cargo,64680.0,15.0,2023.0
2023 Ford E-Transit Cargo Van T-350 | 130 | Med Roof | 9500 GVWR,"$56,875",69 km,Automatic,Edmonton,2023,Ford,E-Transit Cargo,56875.0,69.0,2023.0
2020 Volkswagen E-Golf Comfortline 100% ELECTRIQUE / APP CONNECT,"$23,993","84,556 km",Automatic,La Prairie,2020,Volkswagen,E-Golf Comfortline,23993.0,84556.0,2020.0
2023 Volkswagen ID.4 Pro,"$52,348",90 km,Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,52348.0,90.0,2023.0
2023 Volkswagen ID.4 Pro,"$52,811","8,493 km",Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,52811.0,8493.0,2023.0
"2020 Nissan Leaf SV PLUS - LOW KM, ELECTRIC, SAFETY SENSE, HEATE","$24,995","28,998 km",Other,Halifax,2020,Nissan,Leaf SV,24995.0,28998.0,2020.0
Hyundai Kona Electric Preferred Fwd 2022,"$26,253","85,000 km",Automatic,Saguenay,Hyundai,Kona,Electric Preferred,26253.0,85000.0,
2024 Hyundai IONIQ 6 Preferred,"$66,024",174 km,Automatic,Moose Jaw,2024,Hyundai,IONIQ 6,66024.0,174.0,2024.0
"2019 Chevrolet Bolt EV LT,bancs/volant chauffants,caméra de recu","$19,879","107,000 km",Automatic,Pincourt,2019,Chevrolet,Bolt EV,19879.0,107000.0,2019.0
2024 Hyundai IONIQ 5 Preferred,"$59,049",33 km,Automatic,Moose Jaw,2024,Hyundai,IONIQ 5,59049.0,33.0,2024.0
2023 Tesla Model 3 ONLY 48K! Apple Carplay - Android Auto - C...,"$38,990","48,322 km",Automatic,Scarborough,2023,Tesla,Model 3,38990.0,48322.0,2023.0
"2022 Hyundai KONA ELECTRIC Preferred JAMAIS ACCIDENTÉ, 1 SEUL PR","$25,586","81,211 km",Automatic,Pincourt,2022,Hyundai,KONA ELECTRIC,25586.0,81211.0,2022.0
2018 Tesla Model 3 Mid Range Battery,"$29,888","54,091 km",Automatic,Scarborough,2018,Tesla,Model 3,29888.0,54091.0,2018.0
2023 Ford E-Transit Cargo Van,"$78,965",51 km,Automatic,Moose Jaw,2023,Ford,E-Transit Cargo,78965.0,51.0,2023.0
2022 Ford Mustang Mach-E GT Performance Edition,"$88,540","44,354 km",Automatic,Moose Jaw,2022,Ford,Mustang Mach-E,88540.0,44354.0,2022.0
TESLA Model X 2022 LR « Refresh » incluant $13 000 d’accessoires,"$105,000","25,500 km",Automatic,Stanstead,TESLA,Model,X 2022,105000.0,25500.0,
2024 Hyundai Ioniq 5 Preferred AWD Long Range with Ultimate pack,"$63,962",25 km,Automatic,Calgary,2024,Hyundai,Ioniq 5,63962.0,25.0,2024.0
2024 Hyundai Ioniq 5 Preferred Awd 4X4 / Cuir / Clim Bi Zone / C,"$49,999","6,004 km",Automatic,Saint-Léonard,2024,Hyundai,Ioniq 5,49999.0,6004.0,2024.0
2023 Chevrolet Bolt EUV LT | Remote Start | Heated Front Seats,"$34,587","24,171 km",Automatic,Duncan,2023,Chevrolet,Bolt EUV,34587.0,24171.0,2023.0
2024 Chevrolet Blazer EV RS,"$61,097",22 km,,Calgary,2024,Chevrolet,Blazer EV,61097.0,22.0,2024.0
2023 BMW iX xDrive40,"$67,500","30,589 km",Automatic,Ottawa,2023,BMW,iX xDrive40,67500.0,30589.0,2023.0
2022 Tesla Model 3 STANDARD RANGE|NAV|AUTOPILOT|ALLHEATEDSEATS|H,"$47,995","12,672 km",Automatic,North York,2022,Tesla,Model 3,47995.0,12672.0,2022.0
2016 Kia SOUL EV Luxury,"$8,295","113,154 km",Automatic,Châteauguay,2016,Kia,SOUL EV,8295.0,113154.0,2016.0
2019 Nissan Leaf SV ROUGE SIÈGE CONDUCTEUR ÉLECTRIQUE NAVIGATION,"$15,999","95,442 km",Automatic,Saint-Jean-sur-Richelieu,2019,Nissan,Leaf SV,15999.0,95442.0,2019.0
"2022 Kia EV6 Long Range w-GT-Line Pkg 2, AUCUN ACCIDENT ICI PAS","$42,995","56,145 km",Automatic,Mirabel,2022,Kia,EV6 Long,42995.0,56145.0,2022.0
2022 Ford Mustang Mach-E Select / EAWD / ENS. CONFORT/TECH // CY,"$33,995","51,000 km",Automatic,Pincourt,2022,Ford,Mustang Mach-E,33995.0,51000.0,2022.0
2023 Tesla MODEL 3 LONG RANGE+AWD+CUIR+TOIT CAMERA+LED+AUTOPILOT,"$44,890","24,005 km",Automatic,Blainville,2023,Tesla,MODEL 3,44890.0,24005.0,2023.0
2024 Fiat 500e (RED) *NAV* CHARGE RAPIDE *SIEGES CHAUF* CARPLAY,"$30,195","1,590 km",Automatic,Mirabel,2024,Fiat,500e (RED),30195.0,1590.0,2024.0
2024 Ford Mustang Mach-E Premium | ONE PEDAL DRIVE | FORDPASS,"$64,490",0 km,Automatic,Melville,2024,Ford,Mustang Mach-E,64490.0,0.0,2024.0
2014 Mitsubishi I-Miev ES,"$7,450","74,270 km",Automatic,Quebec,2014,Mitsubishi,I-Miev ES,7450.0,74270.0,2014.0
2025 Kia EV9 LAND W/PLUS PACKAGE,Please Contact,20 km,Other,Calgary,2025,Kia,EV9 LAND,,20.0,2025.0
2024 Hyundai Kona Electric Ultimate,"$42,999","6,614 km",Automatic,Pembroke,2024,Hyundai,Kona Electric,42999.0,6614.0,2024.0
2024 Hyundai Kona Electric Preferred | BLINDSPOT MONITOR,Please Contact,220 km,Automatic,Sherwood Park,2024,Hyundai,Kona Electric,,220.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | BLINDSPOT MONITOR,Please Contact,25 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,25.0,2024.0
2025 Hyundai IONIQ 5 N N | AWD | HEADS-UP DISPLAY | ADAPTIVE,Please Contact,68 km,Automatic,Sherwood Park,2025,Hyundai,IONIQ 5,,68.0,2025.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | BACKUP CAM,Please Contact,8 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,8.0,2024.0
2025 Hyundai Kona Electric EV PREF ULTI PKG | ADAPTIVE CRUISE,Please Contact,32 km,Automatic,Sherwood Park,2025,Hyundai,Kona Electric,,32.0,2025.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | ADAPTIVE,Please Contact,17 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,17.0,2024.0
2023 Hyundai Kona Electric Preferred | BLINDSPOT MONITOR,Please Contact,"2,725 km",Automatic,Sherwood Park,2023,Hyundai,Kona Electric,,2725.0,2023.0
2024 Hyundai IONIQ 5 Preferred | AWD | HEATED SEATS | SUNROOF,Please Contact,18 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,18.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | BACKUP CAM,Please Contact,32 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,32.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | LANE KEEP,Please Contact,34 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,34.0,2024.0
2023 Hyundai Kona Electric ULTI FWD | SUNROOF | LANE DEPARTURE,Please Contact,"2,482 km",Automatic,Sherwood Park,2023,Hyundai,Kona Electric,,2482.0,2023.0
2025 Hyundai Kona Electric PREF | SUNROOF | BACKUP CAM,Please Contact,17 km,Automatic,Sherwood Park,2025,Hyundai,Kona Electric,,17.0,2025.0
2024 Hyundai IONIQ 5 Preferred | AWD | LANE KEEP ASSIST,Please Contact,12 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,12.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | HEATED AND VENTILATED,Please Contact,4 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,4.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | HEATED SEATS AND,Please Contact,16 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,16.0,2024.0
2022 Kia Niro EV EX,"$27,995",1 km,Automatic,Boisbriand,2022,Kia,Niro EV,27995.0,1.0,2022.0
2024 Toyota RAV4 Prime SE AWD | Clean Carfax,"$55,998","14,000 km",Automatic,Newmarket,2024,Toyota,RAV4 Prime,55998.0,14000.0,2024.0
2021 Hyundai KONA ELECTRIC Ultimate GPS Cuir Toit Ouvrant Mags *,"$24,495","110,497 km",Automatic,SHAWINIGAN,2021,Hyundai,KONA ELECTRIC,24495.0,110497.0,2021.0
2022 BMW IX XDrive50 / AWD 4X4 / COMPLETEMENT ELECTRIQUE     / L,"$78,900","32,114 km",Automatic,Saint-Léonard,2022,BMW,IX XDrive50,78900.0,32114.0,2022.0
2024 Kia EV9 LAND PREMIUM / LOTS OF ADDS / HUGE SAVINGS,"$80,200",206 km,Automatic,Calgary,2024,Kia,EV9 LAND,80200.0,206.0,2024.0
2023 Tesla MODEL 3 Standard Range Plus + Warranty,"$35,999","4,918 km",Automatic,Calgary,2023,Tesla,MODEL 3,35999.0,4918.0,2023.0
2024 Cadillac LYRIQ Sport,"$93,167",10 km,,Calgary,2024,Cadillac,LYRIQ Sport,93167.0,10.0,2024.0
2024 Cadillac LYRIQ Sport,"$90,867",10 km,,Calgary,2024,Cadillac,LYRIQ Sport,90867.0,10.0,2024.0
2024 Cadillac LYRIQ Sport,"$89,767",11 km,,Calgary,2024,Cadillac,LYRIQ Sport,89767.0,11.0,2024.0
2024 Cadillac LYRIQ Luxury,"$85,422",17 km,,Calgary,2024,Cadillac,LYRIQ Luxury,85422.0,17.0,2024.0
2024 Cadillac LYRIQ Luxury,"$83,922",14 km,,Calgary,2024,Cadillac,LYRIQ Luxury,83922.0,14.0,2024.0
2024 Cadillac LYRIQ Luxury,"$89,767",35 km,,Calgary,2024,Cadillac,LYRIQ Luxury,89767.0,35.0,2024.0
2024 Cadillac LYRIQ Sport,"$94,562",39 km,,Calgary,2024,Cadillac,LYRIQ Sport,94562.0,39.0,2024.0
2024 Cadillac LYRIQ Luxury,"$90,262",33 km,,Calgary,2024,Cadillac,LYRIQ Luxury,90262.0,33.0,2024.0
2023 Tesla Model 3 | Black Leather | Glass Roof | Autopilot,"$42,795","33,918 km",Automatic,Pitt Meadows,2023,Tesla,Model 3,42795.0,33918.0,2023.0
"2023 Hyundai IONIQ 5 Preferred Long Range, Nav, Heated Steering","$41,988","52,320 km",Automatic,Guelph,2023,Hyundai,IONIQ 5,41988.0,52320.0,2023.0
2024 Kia EV6 GTLINE | 500KM Range | Electric | Digital Dash,"$60,788","2,635 km",Automatic,Maple Ridge,2024,Kia,EV6 GTLINE,60788.0,2635.0,2024.0
2024 Hyundai Kona Electric ULTIMATE **JAMAIS ACCIDENTÉ**,"$43,890","2,664 km",Automatic,Saint-Eustache,2024,Hyundai,Kona Electric,43890.0,2664.0,2024.0
2024 Kia EV6 - Leather Seats,"$60,995",50 km,Automatic,Scarborough,2024,Kia,EV6 -,60995.0,50.0,2024.0
2017 Kia Soul EV Plug In Electric,"$16,499","13,359 km",Automatic,Brantford,2017,Kia,Soul EV,16499.0,13359.0,2017.0
2018 Tesla Model 3 Basic,"$32,000","137,000 km",Automatic,St. Albert,2018,Tesla,Model 3,32000.0,137000.0,2018.0
2024 Audi Q4 e-tron Rabais Quebec / Black Optics / Superieur / 2,"$64,991","13,639 km",Automatic,Saint-Bruno-de-Montarville,2024,Audi,Q4 e-tron,64991.0,13639.0,2024.0
2023 Polestar 2 LONG RANGE DUAL MOTOR AWD *CHARGE RAPIDE* NAV,"$42,995","22,473 km",Automatic,Saint-Jérôme,2023,Polestar,2 LONG,42995.0,22473.0,2023.0
2024 Chevrolet Blazer EV 2LT,"$54,097",10 km,,Calgary,2024,Chevrolet,Blazer EV,54097.0,10.0,2024.0
2024 Cadillac LYRIQ Tech,"$68,990","12,052 km",,Calgary,2024,Cadillac,LYRIQ Tech,68990.0,12052.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$54,567",10 km,,Calgary,2024,Chevrolet,Equinox EV,54567.0,10.0,2024.0
2024 Chevrolet Equinox EV 2RS,"$55,242",10 km,,Calgary,2024,Chevrolet,Equinox EV,55242.0,10.0,2024.0
2024 Chevrolet Equinox EV 2LT,"$49,712",10 km,,Calgary,2024,Chevrolet,Equinox EV,49712.0,10.0,2024.0
2022 Chevrolet Bolt EUV Premier,"$30,894","62,686 km",,Rawdon,2022,Chevrolet,Bolt EUV,30894.0,62686.0,2022.0
2024 Kia Niro EV Wave PREMIUM AUDIO SYSTEM I LEATHER SEATS I...,"$46,654","6,500 km",Automatic,Edmonton,2024,Kia,Niro EV,46654.0,6500.0,2024.0
2024 Kia EV6 Land Land AWD,"$52,004",914 km,Automatic,Edmonton,2024,Kia,EV6 Land,52004.0,914.0,2024.0
2024 Chevrolet Silverado EV RST,"$123,547",5 km,,Calgary,2024,Chevrolet,Silverado EV,123547.0,5.0,2024.0
2024 Kia Niro EV Wave Wave FWD,"$46,904",700 km,Automatic,Edmonton,2024,Kia,Niro EV,46904.0,700.0,2024.0
2024 Kia EV6 Land w/GT-Line Pkg 1 Land w/GT-Line Pkg 1 AWD,"$54,504",629 km,Automatic,Edmonton,2024,Kia,EV6 Land,54504.0,629.0,2024.0
2024 Cadillac LYRIQ Sport,"$73,534",5 km,,Edmonton,2024,Cadillac,LYRIQ Sport,73534.0,5.0,2024.0
Chevrolet Bolt EV 1LT familiale 5 portes 2023 à vendre,$1,100 km,Automatic,Saint-Hyacinthe,Chevrolet,Bolt,EV 1LT,1.0,100.0,
2024 Cadillac LYRIQ Sport,"$81,762",6 km,,Calgary,2024,Cadillac,LYRIQ Sport,81762.0,6.0,2024.0
2024 Cadillac LYRIQ Luxury,"$76,444",5 km,,Edmonton,2024,Cadillac,LYRIQ Luxury,76444.0,5.0,2024.0
2023 Tesla Model Y LONG RANGE+AWD+CUIR+TOIT LED+NAV+AUTOPILOT+BA,"$51,770","41,007 km",Automatic,Blainville,2023,Tesla,Model Y,51770.0,41007.0,2023.0
2023 BMW I4 M50 Premium enchanced M sport,"$68,998","17,978 km",Automatic,Brossard,2023,BMW,I4 M50,68998.0,17978.0,2023.0
2024 Cadillac LYRIQ Luxury,"$82,884",15 km,,Edmonton,2024,Cadillac,LYRIQ Luxury,82884.0,15.0,2024.0
2024 Cadillac LYRIQ Luxury,"$83,369",36 km,,Edmonton,2024,Cadillac,LYRIQ Luxury,83369.0,36.0,2024.0
2024 Cadillac LYRIQ Luxury,"$72,905","4,384 km",,Edmonton,2024,Cadillac,LYRIQ Luxury,72905.0,4384.0,2024.0
2024 Volkswagen ID.4 Pro AWD | Heat Pump,"$60,470",10 km,Automatic,Grande Prairie,2024,Volkswagen,ID.4 Pro,60470.0,10.0,2024.0
2024 Mercedes-Benz EQB EQB 300 4M,"$78,923",90 km,Automatic,Greenfield Park,2024,Mercedes-Benz,EQB EQB,78923.0,90.0,2024.0
2024 Mercedes-Benz EQE EQE 500 4MATIC,"$119,281",90 km,Automatic,Greenfield Park,2024,Mercedes-Benz,EQE EQE,119281.0,90.0,2024.0
"2019 Toyota Prius Prime CAMERA DE RECUL, CUIR, VOLANT CHAUFFANT","$25,980","38,330 km",Automatic,Saint-Hubert,2019,Toyota,Prius Prime,25980.0,38330.0,2019.0
2023 Nissan Leaf SV PLUS+370 KM AUTONOMIE+NAV MAG+IMPECCABLE+JAM,"$26,980","30,006 km",Automatic,Blainville,2023,Nissan,Leaf SV,26980.0,30006.0,2023.0
2024 Mercedes-Benz EQE EQE 350 4MATIC,"$108,841",90 km,Automatic,Greenfield Park,2024,Mercedes-Benz,EQE EQE,108841.0,90.0,2024.0
2024 Chevrolet Blazer EV eAWD 2LT | Remote Start | Cruise,"$63,108",17 km,Automatic,Prince Albert,2024,Chevrolet,Blazer EV,63108.0,17.0,2024.0
2024 GMC HUMMER EV SUV 2X,"$135,365",50 km,Automatic,Toronto,2024,GMC,HUMMER EV,135365.0,50.0,2024.0
2024 BMW IX XDrive50,"$89,999",1 km,Automatic,Terrebonne,2024,BMW,IX XDrive50,89999.0,1.0,2024.0
2021 Chevrolet Bolt EV LT *GR. COMFORT / COMMODITÉ* SIÈGES / VOL,"$21,995","85,518 km",Automatic,Saint-Jérôme,2021,Chevrolet,Bolt EV,21995.0,85518.0,2021.0
2022 Ford Mustang Mach-E GT Performance Edition AWD,"$69,987",150 km,Automatic,Whitecourt,2022,Ford,Mustang Mach-E,69987.0,150.0,2022.0
